Code,NewQuad,Species,Present
K1GL,36,Populus deltoides,1
K1GL,36,Populus deltoides,1
K1GL,36,Populus deltoides,1
K1GL,36,Populus deltoides,1
K1GL,36,Populus deltoides,1
K1GL,36,Populus deltoides,1
K1GL,36,Populus deltoides,1
K1GL,36,Populus deltoides,1
K1GL,36,Populus deltoides,1
K1GL,36,Populus deltoides,1
K1GL,36,Populus deltoides,1
K1GL,38,Populus deltoides,1
K1GL,38,Populus deltoides,1
K1GL,38,Populus deltoides,1
K1GL,38,Populus deltoides,1
K1GL,38,Populus deltoides,1
K1GL,38,Populus deltoides,1
K1GL,38,Populus deltoides,1
K1GL,38,Populus deltoides,1
K1GL,38,Populus deltoides,1
K1GL,38,Populus deltoides,1
K1GL,38,Populus deltoides,1
K1GL,38,Populus deltoides,1
K1GL,38,Populus deltoides,1
K1GL,38,Acer rubrum,1
K1GL,38,Salix nigra,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,39,Populus deltoides,1
K1GL,40,Acer rubrum,1
K1GL,41,Populus deltoides,1
K1GL,41,Populus deltoides,1
K1GL,41,Populus deltoides,1
K1GL,41,Populus deltoides,1
K1GL,41,Populus deltoides,1
K1GL,41,Populus deltoides,1
K1GL,41,Populus deltoides,1
K1GL,41,Populus deltoides,1
K1GL,41,Populus deltoides,1
K1GL,41,Populus deltoides,1
K1GL,41,Populus deltoides,1
K1GL,41,Populus deltoides,1
K1GL,41,Populus deltoides,1
K1GL,41,Populus deltoides,1
K1GL,41,Populus deltoides,1
K1GL,41,Populus deltoides,1
K1GL,41,Populus deltoides,1
K1GL,41,Populus deltoides,1
K1GL,41,Populus deltoides,1
K1GL,41,Populus deltoides,1
K1GL,41,Populus deltoides,1
K1GL,41,Populus deltoides,1
K1GL,41,Populus deltoides,1
K1GL,41,Populus deltoides,1
K1GL,41,Populus deltoides,1
K1GL,41,Populus deltoides,1
K1GL,41,Populus deltoides,1
K1GL,41,Populus deltoides,1
K1GL,41,Populus deltoides,1
K1GL,41,Populus deltoides,1
K1GL,41,Populus deltoides,1
K1GL,41,Populus deltoides,1
K1GL,41,Populus deltoides,1
K1GL,41,Populus deltoides,1
K1GL,41,Populus deltoides,1
K1GL,41,Populus deltoides,1
K1GL,41,Populus deltoides,1
K1GL,41,Populus deltoides,1
K1GL,41,Populus deltoides,1
K1GL,41,Populus deltoides,1
K1GL,41,Populus deltoides,1
K1GL,41,Populus deltoides,1
K1GL,41,Populus deltoides,1
K1GL,41,Populus deltoides,1
K1GL,41,Populus deltoides,1
K1GL,41,Populus deltoides,1
K1GL,41,Populus deltoides,1
K1GL,41,Populus deltoides,1
K1GL,41,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,42,Populus deltoides,1
K1GL,44,Salix nigra,1
K1GL,44,Populus deltoides,1
K1GL,44,Populus deltoides,1
K1GL,44,Populus deltoides,1
K1GL,44,Populus deltoides,1
K1GL,44,Populus deltoides,1
K1GL,44,Populus deltoides,1
K1GL,44,Populus deltoides,1
K1GL,44,Populus deltoides,1
K1GL,44,Populus deltoides,1
K1GL,44,Populus deltoides,1
K1GL,44,Populus deltoides,1
K1GL,44,Populus deltoides,1
K1GL,44,Populus deltoides,1
K1GL,44,Populus deltoides,1
K1GL,44,Populus deltoides,1
K1GL,44,Populus deltoides,1
K1GL,44,Populus deltoides,1
K1GL,44,Populus deltoides,1
K1GL,44,Populus deltoides,1
K1GL,44,Populus deltoides,1
K1GL,44,Populus deltoides,1
K1GL,44,Populus deltoides,1
K1GL,44,Populus deltoides,1
K1GL,44,Populus deltoides,1
K1GL,44,Populus deltoides,1
K1GL,44,Populus deltoides,1
K1GL,44,Populus deltoides,1
K1GL,44,Populus deltoides,1
K1GL,44,Populus deltoides,1
K1GL,44,Populus deltoides,1
K1GL,44,Populus deltoides,1
K1GL,44,Populus deltoides,1
K1GL,44,Populus deltoides,1
K1GL,44,Populus deltoides,1
K1GL,44,Populus deltoides,1
K1GL,44,Populus deltoides,1
K1GL,44,Populus deltoides,1
K1GL,44,Populus deltoides,1
K1GL,44,Populus deltoides,1
K1GL,44,Populus deltoides,1
K1GL,44,Salix nigra,1
K1GL,45,Populus deltoides,1
K1GL,45,Populus deltoides,1
K1GL,45,Populus deltoides,1
K1GL,45,Populus deltoides,1
K1GL,45,Populus deltoides,1
K1GL,45,Populus deltoides,1
K1GL,45,Populus deltoides,1
K1GL,45,Populus deltoides,1
K1GL,45,Populus deltoides,1
K1GL,45,Populus deltoides,1
K1GL,45,Populus deltoides,1
K1GL,45,Populus deltoides,1
K1GL,45,Populus deltoides,1
K1GL,45,Populus deltoides,1
K1GL,45,Populus deltoides,1
K1GL,45,Populus deltoides,1
K1GL,45,Populus deltoides,1
K1GL,45,Populus deltoides,1
K1GL,45,Populus deltoides,1
K1GL,45,Populus deltoides,1
K1GL,45,Populus deltoides,1
K1GL,45,Populus deltoides,1
K1GL,45,Populus deltoides,1
K1GL,45,Populus deltoides,1
K1GL,45,Populus deltoides,1
K1GL,45,Populus deltoides,1
K1GL,45,Populus deltoides,1
K1GL,45,Populus deltoides,1
K1GL,45,Populus deltoides,1
K1GL,45,Populus deltoides,1
K1GL,45,Populus deltoides,1
K1GL,45,Populus deltoides,1
K1GL,45,Populus deltoides,1
K1GL,45,Populus deltoides,1
K1GL,45,Populus deltoides,1
K1GL,45,Populus deltoides,1
K1GL,45,Populus deltoides,1
K1GL,45,Populus deltoides,1
K1GL,45,Populus deltoides,1
K1GL,45,Populus deltoides,1
K1GL,45,Populus deltoides,1
K1GL,45,Populus deltoides,1
K1GL,46,Acer rubrum,1
K1GL,47,Populus deltoides,1
K1GL,47,Populus deltoides,1
K1GL,47,Populus deltoides,1
K1GL,47,Populus deltoides,1
K1GL,47,Populus deltoides,1
K1GL,47,Populus deltoides,1
K1GL,47,Populus deltoides,1
K1GL,47,Populus deltoides,1
K1GL,47,Acer rubrum,1
K1GL,48,Populus deltoides,1
K1GL,48,Populus deltoides,1
K1GL,48,Populus deltoides,1
K1GL,48,Populus deltoides,1
K1GL,48,Populus deltoides,1
K1GL,48,Populus deltoides,1
K1GL,48,Populus deltoides,1
K1GL,48,Populus deltoides,1
K1GL,48,Populus deltoides,1
K1GL,48,Populus deltoides,1
K1GL,48,Populus deltoides,1
K1GL,48,Populus deltoides,1
K1GL,48,Populus deltoides,1
K1GL,48,Populus deltoides,1
K1GL,48,Populus deltoides,1
K1GL,48,Populus deltoides,1
K1GL,48,Populus deltoides,1
K1GL,48,Populus deltoides,1
K1GL,48,Populus deltoides,1
K1GL,48,Populus deltoides,1
K1GL,48,Populus deltoides,1
K1GL,48,Populus deltoides,1
K1GL,48,Populus deltoides,1
K1GL,48,Populus deltoides,1
K1GL,48,Populus deltoides,1
K1GL,48,Populus deltoides,1
K1GL,48,Populus deltoides,1
K1GL,48,Populus deltoides,1
K1GL,48,Populus deltoides,1
K1GL,48,Populus deltoides,1
K1GL,50,Populus deltoides,1
K1GL,50,Populus deltoides,1
K1GL,50,Populus deltoides,1
K1GL,50,Populus deltoides,1
K1GL,50,Populus deltoides,1
K1GL,50,Populus deltoides,1
K1GL,50,Populus deltoides,1
K1GL,50,Populus deltoides,1
K1GL,50,Populus deltoides,1
K1GL,50,Populus deltoides,1
K1GL,50,Populus deltoides,1
K1GL,50,Populus deltoides,1
K1GL,50,Populus deltoides,1
K1GL,50,Populus deltoides,1
K1GL,50,Populus deltoides,1
K1GL,50,Populus deltoides,1
K1GL,51,Acer rubrum,1
K1GL,52,Populus deltoides,1
K1GL,52,Populus deltoides,1
K1GL,52,Populus deltoides,1
K1GL,52,Populus deltoides,1
K1GL,52,Populus deltoides,1
K1GL,52,Populus deltoides,1
K1GL,52,Populus deltoides,1
K1GL,52,Populus deltoides,1
K1GL,52,Populus deltoides,1
K1GL,55,Acer rubrum,1
K1GL,56,Acer rubrum,1
K1GL,56,Acer rubrum,1
K1GL,56,Acer rubrum,1
K1GL,56,Populus deltoides,1
K1GL,56,Populus deltoides,1
K1GL,56,Populus deltoides,1
K1GL,56,Populus deltoides,1
K1GL,56,Populus deltoides,1
K1GL,56,Populus deltoides,1
K1GL,56,Populus deltoides,1
K1GL,56,Populus deltoides,1
K1GL,56,Populus deltoides,1
K1GL,56,Populus deltoides,1
K1GL,56,Populus deltoides,1
K1GL,56,Populus deltoides,1
K1GL,56,Populus deltoides,1
K1GL,56,Populus deltoides,1
K1GL,56,Populus deltoides,1
K1GL,56,Populus deltoides,1
K1GL,56,Populus deltoides,1
K1GL,56,Populus deltoides,1
K1GL,56,Populus deltoides,1
K1GL,56,Acer rubrum,1
K1GL,57,Acer rubrum,1
K1GL,58,Salix nigra,1
K1GL,59,Populus deltoides,1
K1GL,59,Populus deltoides,1
K1GL,59,Populus deltoides,1
K1GL,59,Populus deltoides,1
K1GL,59,Populus deltoides,1
K1GL,59,Populus deltoides,1
K1GL,59,Populus deltoides,1
K1GL,59,Populus deltoides,1
K1GL,59,Populus deltoides,1
K1GL,59,Populus deltoides,1
K1GL,59,Populus deltoides,1
K1GL,61,Acer rubrum,1
K1GL,61,Acer rubrum,1
K1GL,61,Acer rubrum,1
K1GL,61,Acer rubrum,1
K1GL,61,Acer rubrum,1
K1GL,61,Salix nigra,1
K1GL,61,Salix nigra,1
K1GL,61,Salix nigra,1
K1GL,62,Populus deltoides,1
K1GL,62,Populus deltoides,1
K1GL,62,Populus deltoides,1
K1GL,62,Populus deltoides,1
K1GL,62,Populus deltoides,1
K1GL,62,Populus deltoides,1
K1GL,62,Populus deltoides,1
K1GL,62,Populus deltoides,1
K1GL,62,Populus deltoides,1
K1GL,62,Populus deltoides,1
K1GL,62,Populus deltoides,1
K1GL,62,Populus deltoides,1
K1GL,62,Populus deltoides,1
K1GL,62,Populus deltoides,1
K1GL,62,Populus deltoides,1
K1GL,62,Populus deltoides,1
K1GL,62,Populus deltoides,1
K1GL,62,Populus deltoides,1
K1GL,62,Populus deltoides,1
K1GL,62,Populus deltoides,1
K1GL,62,Populus deltoides,1
K1GL,62,Populus deltoides,1
K1GL,62,Populus deltoides,1
K1GL,62,Populus deltoides,1
K1GL,62,Populus deltoides,1
K1GL,62,Populus deltoides,1
K1GL,62,Populus deltoides,1
K1GL,62,Populus deltoides,1
K1GL,62,Populus deltoides,1
K1GL,62,Populus deltoides,1
K1GL,62,Populus deltoides,1
K1GL,62,Populus deltoides,1
K1GL,62,Populus deltoides,1
K1GL,62,Populus deltoides,1
K1GL,62,Populus deltoides,1
K1GL,62,Populus deltoides,1
K1GL,62,Populus deltoides,1
K1GL,63,Acer rubrum,1
K1GL,64,Acer rubrum,1
K1GL,66,Populus deltoides,1
K1GL,66,Populus deltoides,1
K1GL,66,Populus deltoides,1
K1GL,66,Populus deltoides,1
K1GL,66,Populus deltoides,1
K1GL,66,Populus deltoides,1
K1GL,66,Populus deltoides,1
K1GL,66,Populus deltoides,1
K1GL,66,Populus deltoides,1
K1GL,66,Populus deltoides,1
K1GL,66,Populus deltoides,1
K1GL,66,Populus deltoides,1
K1GL,66,Populus deltoides,1
K1GL,66,Populus deltoides,1
K1GL,66,Populus deltoides,1
K1GL,66,Populus deltoides,1
K1GL,66,Populus deltoides,1
K1GL,66,Populus deltoides,1
K1GL,66,Populus deltoides,1
K1GL,66,Populus deltoides,1
K1GL,66,Populus deltoides,1
K1GL,66,Populus deltoides,1
K1GL,66,Populus deltoides,1
K1GL,66,Populus deltoides,1
K1GL,66,Populus deltoides,1
K1GL,66,Populus deltoides,1
K1GL,66,Populus deltoides,1
K1GL,66,Populus deltoides,1
K1GL,66,Populus deltoides,1
K1GL,66,Populus deltoides,1
K1GL,66,Populus deltoides,1
K1GL,66,Populus deltoides,1
K1GL,66,Populus deltoides,1
K1GL,66,Populus deltoides,1
K1GL,66,Populus deltoides,1
K1GL,67,Acer rubrum,1
K1GL,67,Salix nigra,1
K1GL,68,Acer rubrum,1
K1GL,68,Acer rubrum,1
K1GL,68,Acer rubrum,1
K1GL,69,Acer rubrum,1
K1GL,69,Acer rubrum,1
K1GL,69,Acer rubrum,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,69,Populus deltoides,1
K1GL,70,Acer rubrum,1
K1GL,70,Acer rubrum,1
K1GL,70,Acer rubrum,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,71,Populus deltoides,1
K1GL,72,Acer rubrum,1
K1GL,73,Populus deltoides,1
K1GL,73,Populus deltoides,1
K1GL,73,Populus deltoides,1
K1GL,73,Populus deltoides,1
K1GL,73,Populus deltoides,1
K1GL,73,Populus deltoides,1
K1GL,73,Populus deltoides,1
K1GL,73,Populus deltoides,1
K1GL,73,Populus deltoides,1
K1GL,73,Populus deltoides,1
K1GL,73,Populus deltoides,1
K1GL,73,Populus deltoides,1
K1GL,73,Populus deltoides,1
K1GL,73,Populus deltoides,1
K1GL,73,Populus deltoides,1
K1UH,20,Daucus carota,1
K1UH,20,Impatiens pallida,1
K1UH,19,Daucus carota,1
K1UH,19,Urtica dioica,1
K1UH,18,Daucus carota,1
K1UH,18,Impatiens pallida,1
K1UH,18,Menispermum canadense,1
K1UH,18,Urtica dioica,1
K1UH,17,Daucus carota,1
K1UH,17,Impatiens pallida,1
K1UH,17,Urtica dioica,1
K1UH,16,Daucus carota,1
K1UH,16,Impatiens pallida,1
K1UH,16,Urtica dioica,1
K1UH,15,Daucus carota,1
K1UH,15,Urtica dioica,1
K1UH,14,Daucus carota,1
K1UH,14,Impatiens pallida,1
K1UH,14,Parthenocissus quinquefolia,1
K1UH,14,Urtica dioica,1
K1UH,13,Daucus carota,1
K1UH,13,Parthenocissus quinquefolia,1
K1UH,13,Urtica dioica,1
K1UH,12,Alliaria petiolata,1
K1UH,12,Impatiens pallida,1
K1UH,12,Parthenocissus quinquefolia,1
K1UH,12,Phytolacca americana,1
K1UH,11,Impatiens pallida,1
K1UH,11,Menispermum canadense,1
K1UH,11,Parthenocissus quinquefolia,1
K1UH,11,Solanum dulcamara,1
K1UH,11,Urtica dioica,1
K1UH,10,Menispermum canadense,1
K1UH,10,Parthenocissus quinquefolia,1
K1UH,10,Urtica dioica,1
K1UH,9,Impatiens pallida,1
K1UH,9,Urtica dioica,1
K1UH,8,Impatiens pallida,1
K1UH,7,Alliaria petiolata,1
K1UH,7,Fallopia japonica,1
K1UH,7,Impatiens pallida,1
K1UH,7,Menispermum canadense,1
K1UH,6,Alliaria petiolata,1
K1UH,6,Daucus carota,1
K1UH,6,Fallopia japonica,1
K1UH,5,Alliaria petiolata,1
K1UH,5,Fallopia japonica,1
K1UH,5,Impatiens pallida,1
K1UH,4,Daucus carota,1
K1UH,4,Fallopia japonica,1
K1UH,4,Impatiens pallida,1
K1UH,4,Parthenocissus quinquefolia,1
K1UH,3,Daucus carota,1
K1UH,3,Impatiens pallida,1
K1UH,3,Pilea pumila,1
K1UH,3,Urtica dioica,1
K1UH,2,Alliaria petiolata,1
K1UH,2,Daucus carota,1
K1UH,2,Impatiens pallida,1
K1UH,2,Menispermum canadense,1
K1UH,2,Urtica dioica,1
K1UH,1,Daucus carota,1
K1UH,1,Impatiens pallida,1
K1UH,1,Urtica dioica,1
K1UH,20,Acer negundo,1
K1UH,32,Acer negundo,1
K1UH,35,Acer negundo,1
K1UH,46,Acer negundo,1
K1UL,1,Cyperus strigosus,1
K1UL,1,Fallopia japonica,1
K1UL,1,Galium palustre,1
K1UL,1,Oxalis stricta,1
K1UL,2,Arisaema triphyllum,1
K1UL,2,Lythrum salicaria,1
K1UL,2,SP41,1
K1UL,3,Calystegia sepium,1
K1UL,3,Impatiens capensis,1
K1UL,3,Lysimachia ciliatia,1
K1UL,3,Lythrum salicaria,1
K1UL,3,Solanum dulcamara,1
K1UL,3,SP41,1
K1UL,3,Teucrium canadense,1
K1UL,4,Fallopia japonica,1
K1UL,4,Impatiens capensis,1
K1UL,4,SP41,1
K1UL,5,Fallopia japonica,1
K1UL,5,Helianthus giganteus,1
K1UL,5,Impatiens capensis,1
K1UL,6,Fallopia japonica,1
K1UL,6,Impatiens capensis,1
K1UL,6,Scirpus polyphyllus,1
K1UL,6,Viola sp.,1
K1UL,7,Calystegia sepium,1
K1UL,7,Fallopia japonica,1
K1UL,8,Fallopia japonica,1
K1UL,8,Impatiens capensis,1
K1UL,8,Solidago gigantea,1
K1UL,8,Teucrium canadense,1
K1UL,8,Viola sp.,1
K1UL,9,Fallopia japonica,1
K1UL,9,Viola sp.,1
K1UL,10,Fallopia japonica,1
K1UL,10,Impatiens capensis,1
K1UL,11,Fallopia japonica,1
K1UL,11,Impatiens capensis,1
K1UL,11,Solidago gigantea,1
K1UL,12,Fallopia japonica,1
K1UL,12,Impatiens capensis,1
K1UL,13,Ambrosia trifida,1
K1UL,13,Fallopia japonica,1
K1UL,13,Impatiens capensis,1
K1UL,13,Solidago gigantea,1
K1UL,14,Calystegia sepium,1
K1UL,14,Impatiens capensis,1
K1UL,14,Laportea canadensis,1
K1UL,14,Lythrum salicaria,1
K1UL,14,Urtica dioica ssp. gracilis,1
K1UL,15,Ambrosia trifida,1
K1UL,15,Brassica nigra,1
K1UL,15,Calystegia sepium,1
K1UL,15,Impatiens capensis,1
K1UL,15,Lythrum salicaria,1
K1UL,15,Pastinaca sativa,1
K1UL,15,Pilea pumila,1
K1UL,15,Polygonum cespitosum,1
K1UL,15,Rumex obtusifolius,1
K1UL,15,SP41,1
K1UL,15,Stellaria pubera,1
K1UL,16,Brassica nigra,1
K1UL,16,Calystegia sepium,1
K1UL,16,Impatiens capensis,1
K1UL,16,Oxalis stricta,1
K1UL,16,Pastinaca sativa,1
K1UL,16,Pilea pumila,1
K1UL,16,Polygonum cespitosum,1
K1UL,16,SP41,1
K1UL,16,Stellaria pubera,1
K1UL,17,Ambrosia trifida,1
K1UL,17,Brassica nigra,1
K1UL,17,Impatiens capensis,1
K1UL,17,Lythrum salicaria,1
K1UL,17,Pilea pumila,1
K1UL,17,SP41,1
K1UL,17,Stellaria pubera,1
K1UL,18,Calystegia sepium,1
K1UL,18,Impatiens capensis,1
K1UL,18,SP41,1
K1UL,18,Stellaria pubera,1
K1UL,19,Ambrosia trifida,1
K1UL,19,Brassica nigra,1
K1UL,19,Calystegia sepium,1
K1UL,19,Echinocystis lobata,1
K1UL,19,Oxalis grandis,1
K1UL,19,Polygonum lapathifolium,1
K1UL,19,SP41,1
K1UL,19,Stellaria pubera,1
K1UL,20,Ambrosia trifida,1
K1UL,20,Impatiens capensis,1
K1UL,20,Polygonum lapathifolium,1
K1UL,20,SP41,1
K1UL,21,Acer rubrum,1
K1UL,28,Acer saccharinum,1
K1UL,35,Acer saccharinum,1
